id,year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour,name
162329,2013,3,28,1954.0,2000,-6.0,2059.0,2139,-40.0,UA,695,N823UA,LGA,ORD,105.0,733,20,0,2013-03-28 20:00:00,United Air Lines Inc.
210326,2013,5,19,947.0,950,-3.0,1205.0,1235,-30.0,VX,251,N842VA,JFK,LAS,289.0,2248,9,50,2013-05-19 09:00:00,Virgin America
225339,2013,6,4,1406.0,1355,11.0,1554.0,1554,0.0,EV,4687,N14974,EWR,CVG,90.0,569,13,55,2013-06-04 13:00:00,ExpressJet Airlines Inc.
50437,2013,10,25,2229.0,1935,174.0,111.0,2250,141.0,AA,2437,N3AKAA,LGA,MIA,148.0,1096,19,35,2013-10-25 19:00:00,American Airlines Inc.
327190,2013,9,20,1423.0,1423,0.0,1658.0,1709,-11.0,UA,1695,N37253,EWR,IAH,196.0,1400,14,23,2013-09-20 14:00:00,United Air Lines Inc.
162354,2013,3,28,2013.0,1929,44.0,2235.0,2157,38.0,EV,4509,N13132,EWR,MSY,164.0,1167,19,29,2013-03-28 19:00:00,ExpressJet Airlines Inc.
10334,2013,1,12,1812.0,1330,282.0,2047.0,1617,270.0,B6,525,N346JB,EWR,MCO,125.0,937,13,30,2013-01-12 13:00:00,JetBlue Airways
274360,2013,7,26,852.0,830,22.0,1105.0,1028,37.0,EV,4297,N22971,EWR,DTW,81.0,488,8,30,2013-07-26 08:00:00,ExpressJet Airlines Inc.
168255,2013,4,4,856.0,859,-3.0,1213.0,1215,-2.0,UA,1025,N15712,LGA,IAH,217.0,1416,8,59,2013-04-04 08:00:00,United Air Lines Inc.
217194,2013,5,26,1805.0,1745,20.0,1933.0,1940,-7.0,WN,2151,N748SW,EWR,STL,124.0,872,17,45,2013-05-26 17:00:00,Southwest Airlines Co.
161758,2013,3,28,1009.0,1001,8.0,1122.0,1129,-7.0,EV,4187,N14542,EWR,BNA,111.0,748,10,1,2013-03-28 10:00:00,ExpressJet Airlines Inc.
30068,2013,10,4,747.0,747,0.0,1126.0,1139,-13.0,UA,1216,N81449,EWR,SJU,196.0,1608,7,47,2013-10-04 07:00:00,United Air Lines Inc.
51585,2013,10,27,1436.0,1445,-9.0,1723.0,1757,-34.0,B6,1171,N651JB,LGA,FLL,143.0,1076,14,45,2013-10-27 14:00:00,JetBlue Airways
21778,2013,1,25,2143.0,2045,58.0,2318.0,2225,53.0,AA,371,N4WWAA,LGA,ORD,125.0,733,20,45,2013-01-25 20:00:00,American Airlines Inc.
268016,2013,7,19,1557.0,1555,2.0,1808.0,1806,2.0,EV,4328,N12126,EWR,MSY,163.0,1167,15,55,2013-07-19 15:00:00,ExpressJet Airlines Inc.
129015,2013,2,21,720.0,720,0.0,918.0,928,-10.0,DL,831,N911DE,LGA,DTW,97.0,502,7,20,2013-02-21 07:00:00,Delta Air Lines Inc.
316068,2013,9,8,1808.0,1805,3.0,2057.0,2058,-1.0,UA,330,N536UA,EWR,PBI,132.0,1023,18,5,2013-09-08 18:00:00,United Air Lines Inc.
133360,2013,2,25,2133.0,2135,-2.0,2225.0,2244,-19.0,UA,1066,N33209,EWR,BOS,34.0,200,21,35,2013-02-25 21:00:00,United Air Lines Inc.
10411,2013,1,12,2020.0,2029,-9.0,2107.0,2139,-32.0,9E,3609,N8980A,JFK,PHL,24.0,94,20,29,2013-01-12 20:00:00,Endeavor Air Inc.
208649,2013,5,17,952.0,955,-3.0,1147.0,1140,7.0,AA,319,N4YRAA,LGA,ORD,114.0,733,9,55,2013-05-17 09:00:00,American Airlines Inc.
142016,2013,3,7,929.0,929,0.0,1235.0,1222,13.0,UA,1597,N17730,EWR,EGE,258.0,1725,9,29,2013-03-07 09:00:00,United Air Lines Inc.
237460,2013,6,17,1203.0,1115,48.0,1503.0,1400,63.0,AA,739,N3HGAA,LGA,DFW,195.0,1389,11,15,2013-06-17 11:00:00,American Airlines Inc.
77877,2013,11,24,1856.0,1849,7.0,2229.0,2209,20.0,B6,263,N636JB,JFK,SEA,352.0,2422,18,49,2013-11-24 18:00:00,JetBlue Airways
281573,2013,8,2,1728.0,1735,-7.0,2034.0,2030,4.0,AA,1901,N3HRAA,JFK,IAH,192.0,1417,17,35,2013-08-02 17:00:00,American Airlines Inc.
86323,2013,12,4,836.0,845,-9.0,1035.0,1053,-18.0,US,2071,N102UW,LGA,CLT,94.0,544,8,45,2013-12-04 08:00:00,US Airways Inc.
318500,2013,9,11,923.0,929,-6.0,1155.0,1234,-39.0,AA,1223,N583AA,EWR,DFW,171.0,1372,9,29,2013-09-11 09:00:00,American Airlines Inc.
227275,2013,6,6,1413.0,1310,63.0,1647.0,1532,75.0,FL,348,N958AT,LGA,ATL,114.0,762,13,10,2013-06-06 13:00:00,AirTran Airways Corporation
117023,2013,2,7,1555.0,1600,-5.0,1656.0,1732,-36.0,9E,3453,N915XJ,JFK,BOS,33.0,187,16,0,2013-02-07 16:00:00,Endeavor Air Inc.
278298,2013,7,30,1245.0,1240,5.0,1536.0,1545,-9.0,UA,1186,N76065,EWR,MIA,151.0,1085,12,40,2013-07-30 12:00:00,United Air Lines Inc.
44447,2013,10,19,1623.0,1630,-7.0,1915.0,1940,-25.0,AA,181,N324AA,JFK,LAX,329.0,2475,16,30,2013-10-19 16:00:00,American Airlines Inc.
276157,2013,7,28,854.0,900,-6.0,1139.0,1142,-3.0,B6,189,N569JB,JFK,SAN,323.0,2446,9,0,2013-07-28 09:00:00,JetBlue Airways
151336,2013,3,17,1049.0,1056,-7.0,1317.0,1328,-11.0,UA,405,N431UA,LGA,DEN,250.0,1620,10,56,2013-03-17 10:00:00,United Air Lines Inc.
268907,2013,7,20,1554.0,1555,-1.0,1742.0,1744,-2.0,B6,1105,N238JB,JFK,ORD,122.0,740,15,55,2013-07-20 15:00:00,JetBlue Airways
96064,2013,12,14,,1830,,,2140,,UA,479,,EWR,RSW,,1068,18,30,2013-12-14 18:00:00,United Air Lines Inc.
3896,2013,1,5,1149.0,1152,-3.0,1417.0,1424,-7.0,EV,4679,N11184,EWR,JAX,131.0,820,11,52,2013-01-05 11:00:00,ExpressJet Airlines Inc.
42758,2013,10,17,1837.0,1834,3.0,2222.0,2135,47.0,9E,3325,N915XJ,JFK,DFW,236.0,1391,18,34,2013-10-17 18:00:00,Endeavor Air Inc.
34947,2013,10,9,1325.0,1320,5.0,1618.0,1625,-7.0,UA,436,N440UA,EWR,FLL,154.0,1065,13,20,2013-10-09 13:00:00,United Air Lines Inc.
217086,2013,5,26,1611.0,1615,-4.0,1823.0,1840,-17.0,MQ,4657,N508MQ,LGA,ATL,100.0,762,16,15,2013-05-26 16:00:00,Envoy Air
332256,2013,9,26,634.0,639,-5.0,900.0,925,-25.0,UA,1144,N37468,EWR,MCO,125.0,937,6,39,2013-09-26 06:00:00,United Air Lines Inc.
80597,2013,11,27,1611.0,1544,27.0,1851.0,1750,61.0,US,1767,N117UW,LGA,CLT,98.0,544,15,44,2013-11-27 15:00:00,US Airways Inc.
334929,2013,9,29,705.0,715,-10.0,815.0,829,-14.0,UA,424,N431UA,EWR,BOS,45.0,200,7,15,2013-09-29 07:00:00,United Air Lines Inc.
312315,2013,9,4,1433.0,1430,3.0,1700.0,1734,-34.0,UA,1493,N24212,EWR,LAX,309.0,2454,14,30,2013-09-04 14:00:00,United Air Lines Inc.
245672,2013,6,25,2316.0,2245,31.0,234.0,135,59.0,B6,623,N807JB,JFK,LAX,324.0,2475,22,45,2013-06-25 22:00:00,JetBlue Airways
146535,2013,3,12,725.0,730,-5.0,840.0,843,-3.0,B6,44,N599JB,JFK,SYR,42.0,209,7,30,2013-03-12 07:00:00,JetBlue Airways
140761,2013,3,5,2128.0,2138,-10.0,25.0,29,-4.0,B6,383,N607JB,LGA,FLL,156.0,1076,21,38,2013-03-05 21:00:00,JetBlue Airways
116015,2013,2,6,1432.0,1435,-3.0,1543.0,1559,-16.0,YV,3750,N516LR,LGA,IAD,53.0,229,14,35,2013-02-06 14:00:00,Mesa Airlines Inc.
118137,2013,2,8,,1630,,,1838,,DL,2231,N348NW,LGA,DTW,,502,16,30,2013-02-08 16:00:00,Delta Air Lines Inc.
309861,2013,9,1,2019.0,2005,14.0,2147.0,2130,17.0,MQ,3604,N518MQ,EWR,ORD,109.0,719,20,5,2013-09-01 20:00:00,Envoy Air
38007,2013,10,12,1739.0,1629,70.0,2018.0,1919,59.0,UA,1178,N34131,EWR,IAH,188.0,1400,16,29,2013-10-12 16:00:00,United Air Lines Inc.
284591,2013,8,5,2206.0,1915,171.0,38.0,2230,128.0,AA,21,N327AA,JFK,LAX,302.0,2475,19,15,2013-08-05 19:00:00,American Airlines Inc.
164432,2013,3,31,1041.0,1051,-10.0,1136.0,1214,-38.0,EV,4221,N16954,EWR,BUF,44.0,282,10,51,2013-03-31 10:00:00,ExpressJet Airlines Inc.
88450,2013,12,6,1249.0,1200,49.0,1644.0,1510,94.0,AA,3,N332AA,JFK,LAX,375.0,2475,12,0,2013-12-06 12:00:00,American Airlines Inc.
167148,2013,4,3,716.0,725,-9.0,1020.0,1030,-10.0,AS,21,N553AS,EWR,SEA,342.0,2402,7,25,2013-04-03 07:00:00,Alaska Airlines Inc.
261527,2013,7,12,2017.0,1955,22.0,2221.0,2217,4.0,EV,5395,N612QX,LGA,TVC,85.0,655,19,55,2013-07-12 19:00:00,ExpressJet Airlines Inc.
311108,2013,9,3,933.0,935,-2.0,1158.0,1240,-42.0,WN,4381,N477WN,EWR,AUS,184.0,1504,9,35,2013-09-03 09:00:00,Southwest Airlines Co.
275273,2013,7,27,758.0,802,-4.0,1008.0,1012,-4.0,EV,4304,N11199,EWR,MSY,162.0,1167,8,2,2013-07-27 08:00:00,ExpressJet Airlines Inc.
314996,2013,9,7,1158.0,1200,-2.0,1417.0,1451,-34.0,DL,863,N198DN,JFK,LAX,298.0,2475,12,0,2013-09-07 12:00:00,Delta Air Lines Inc.
106392,2013,12,26,1348.0,1325,23.0,1630.0,1648,-18.0,UA,1224,N41140,EWR,LAX,320.0,2454,13,25,2013-12-26 13:00:00,United Air Lines Inc.
53263,2013,10,29,855.0,900,-5.0,1216.0,1211,5.0,DL,422,N711ZX,JFK,LAX,360.0,2475,9,0,2013-10-29 09:00:00,Delta Air Lines Inc.
168729,2013,4,4,1719.0,1725,-6.0,1842.0,1835,7.0,EV,4373,N12540,EWR,DCA,48.0,199,17,25,2013-04-04 17:00:00,ExpressJet Airlines Inc.
269436,2013,7,21,942.0,950,-8.0,1206.0,1220,-14.0,VX,251,N835VA,JFK,LAS,303.0,2248,9,50,2013-07-21 09:00:00,Virgin America
38040,2013,10,12,1828.0,1829,-1.0,2102.0,2111,-9.0,B6,711,N594JB,JFK,LAS,299.0,2248,18,29,2013-10-12 18:00:00,JetBlue Airways
270538,2013,7,22,1200.0,1117,43.0,1521.0,1335,106.0,UA,405,N441UA,LGA,DEN,219.0,1620,11,17,2013-07-22 11:00:00,United Air Lines Inc.
189732,2013,4,26,2118.0,2038,40.0,107.0,36,31.0,UA,1071,N37298,EWR,BQN,185.0,1585,20,38,2013-04-26 20:00:00,United Air Lines Inc.
160125,2013,3,26,1600.0,1553,7.0,1806.0,1808,-2.0,EV,4684,N11539,EWR,SDF,107.0,642,15,53,2013-03-26 15:00:00,ExpressJet Airlines Inc.
264638,2013,7,16,857.0,900,-3.0,1020.0,1035,-15.0,UA,1092,N33284,LGA,ORD,103.0,733,9,0,2013-07-16 09:00:00,United Air Lines Inc.
244743,2013,6,25,1.0,2130,151.0,249.0,14,155.0,B6,1371,N607JB,LGA,FLL,140.0,1076,21,30,2013-06-25 21:00:00,JetBlue Airways
295227,2013,8,16,1959.0,2000,-1.0,2242.0,2310,-28.0,DL,2391,N916DL,JFK,TPA,146.0,1005,20,0,2013-08-16 20:00:00,Delta Air Lines Inc.
124110,2013,2,15,1559.0,1600,-1.0,1826.0,1850,-24.0,DL,920,N391DA,JFK,DEN,224.0,1626,16,0,2013-02-15 16:00:00,Delta Air Lines Inc.
273517,2013,7,25,1154.0,1155,-1.0,1306.0,1323,-17.0,EV,4974,N744EV,LGA,BTV,41.0,258,11,55,2013-07-25 11:00:00,ExpressJet Airlines Inc.
318664,2013,9,11,1253.0,1300,-7.0,1511.0,1550,-39.0,AA,1145,N3BYAA,LGA,DFW,176.0,1389,13,0,2013-09-11 13:00:00,American Airlines Inc.
213019,2013,5,22,630.0,643,-13.0,825.0,849,-24.0,EV,4150,N13988,EWR,CVG,87.0,569,6,43,2013-05-22 06:00:00,ExpressJet Airlines Inc.
182653,2013,4,19,1255.0,1300,-5.0,1540.0,1556,-16.0,DL,1685,N928DL,LGA,MCO,141.0,950,13,0,2013-04-19 13:00:00,Delta Air Lines Inc.
323380,2013,9,16,1542.0,1545,-3.0,1937.0,1939,-2.0,DL,4,N3765,JFK,SJU,196.0,1598,15,45,2013-09-16 15:00:00,Delta Air Lines Inc.
18678,2013,1,22,1417.0,1420,-3.0,1544.0,1550,-6.0,MQ,3728,N507MQ,EWR,ORD,121.0,719,14,20,2013-01-22 14:00:00,Envoy Air
304757,2013,8,27,726.0,730,-4.0,935.0,930,5.0,DL,831,N906DL,LGA,DTW,79.0,502,7,30,2013-08-27 07:00:00,Delta Air Lines Inc.
241812,2013,6,21,1840.0,1830,10.0,2041.0,2101,-20.0,9E,3615,N8577D,JFK,IND,92.0,665,18,30,2013-06-21 18:00:00,Endeavor Air Inc.
261723,2013,7,13,654.0,655,-1.0,1033.0,1058,-25.0,DL,315,N671DN,JFK,SJU,198.0,1598,6,55,2013-07-13 06:00:00,Delta Air Lines Inc.
117823,2013,2,8,1537.0,1535,2.0,1852.0,1850,2.0,AA,763,N3BKAA,LGA,DFW,198.0,1389,15,35,2013-02-08 15:00:00,American Airlines Inc.
198437,2013,5,6,1310.0,1309,1.0,1408.0,1414,-6.0,EV,4129,N14905,EWR,DCA,43.0,199,13,9,2013-05-06 13:00:00,ExpressJet Airlines Inc.
113715,2013,2,3,,1200,,,1315,,MQ,4425,N832MQ,JFK,DCA,,213,12,0,2013-02-03 12:00:00,Envoy Air
165893,2013,4,1,1926.0,1855,31.0,2257.0,2221,36.0,UA,442,N458UA,EWR,SAT,235.0,1569,18,55,2013-04-01 18:00:00,United Air Lines Inc.
239177,2013,6,19,741.0,730,11.0,1050.0,1045,5.0,UA,1668,N77430,EWR,SFO,344.0,2565,7,30,2013-06-19 07:00:00,United Air Lines Inc.
63591,2013,11,9,954.0,959,-5.0,1221.0,1245,-24.0,UA,1110,N37413,EWR,LAS,308.0,2227,9,59,2013-11-09 09:00:00,United Air Lines Inc.
35536,2013,10,10,642.0,645,-3.0,932.0,937,-5.0,B6,453,N623JB,JFK,PBI,137.0,1028,6,45,2013-10-10 06:00:00,JetBlue Airways
266610,2013,7,18,839.0,815,24.0,1108.0,1110,-2.0,DL,1167,N303DQ,JFK,TPA,131.0,1005,8,15,2013-07-18 08:00:00,Delta Air Lines Inc.
308326,2013,8,30,1830.0,1805,25.0,2040.0,2033,7.0,UA,485,N403UA,EWR,DEN,206.0,1605,18,5,2013-08-30 18:00:00,United Air Lines Inc.
106735,2013,12,26,1906.0,1855,11.0,2209.0,2220,-11.0,DL,2139,N954DL,LGA,MIA,155.0,1096,18,55,2013-12-26 18:00:00,Delta Air Lines Inc.
319205,2013,9,12,525.0,530,-5.0,736.0,810,-34.0,UA,995,N535UA,EWR,IAH,170.0,1400,5,30,2013-09-12 05:00:00,United Air Lines Inc.
35013,2013,10,9,1442.0,1445,-3.0,1738.0,1758,-20.0,UA,841,N597UA,JFK,LAX,324.0,2475,14,45,2013-10-09 14:00:00,United Air Lines Inc.
78078,2013,11,25,555.0,600,-5.0,815.0,810,5.0,EV,3849,N21537,EWR,CVG,111.0,569,6,0,2013-11-25 06:00:00,ExpressJet Airlines Inc.
328021,2013,9,21,1323.0,1325,-2.0,1608.0,1611,-3.0,UA,1232,N72405,EWR,IAH,199.0,1400,13,25,2013-09-21 13:00:00,United Air Lines Inc.
121210,2013,2,12,1424.0,1430,-6.0,1803.0,1735,28.0,AA,883,N504AA,EWR,DFW,245.0,1372,14,30,2013-02-12 14:00:00,American Airlines Inc.
189746,2013,4,26,2139.0,2100,39.0,2358.0,2338,20.0,B6,399,N766JB,LGA,MCO,121.0,950,21,0,2013-04-26 21:00:00,JetBlue Airways
236163,2013,6,16,556.0,600,-4.0,746.0,751,-5.0,EV,5559,N138EV,EWR,DTW,87.0,488,6,0,2013-06-16 06:00:00,ExpressJet Airlines Inc.
135457,2013,2,28,822.0,835,-13.0,1109.0,1134,-25.0,B6,517,N638JB,EWR,MCO,139.0,937,8,35,2013-02-28 08:00:00,JetBlue Airways
309543,2013,9,1,1356.0,1359,-3.0,1611.0,1629,-18.0,DL,2247,N6708D,LGA,ATL,113.0,762,13,59,2013-09-01 13:00:00,Delta Air Lines Inc.
139089,2013,3,4,840.0,845,-5.0,1044.0,1057,-13.0,US,1429,N760US,LGA,CLT,82.0,544,8,45,2013-03-04 08:00:00,US Airways Inc.
269322,2013,7,21,750.0,752,-2.0,1035.0,1041,-6.0,B6,163,N324JB,JFK,SRQ,143.0,1041,7,52,2013-07-21 07:00:00,JetBlue Airways
153546,2013,3,19,1626.0,1625,1.0,1916.0,1855,21.0,MQ,4661,N521MQ,LGA,ATL,119.0,762,16,25,2013-03-19 16:00:00,Envoy Air
244225,2013,6,24,1338.0,1340,-2.0,1723.0,1700,23.0,AA,1073,N3BTAA,LGA,MIA,151.0,1096,13,40,2013-06-24 13:00:00,American Airlines Inc.
39790,2013,10,14,1758.0,1803,-5.0,2029.0,2056,-27.0,UA,360,N535UA,EWR,PBI,131.0,1023,18,3,2013-10-14 18:00:00,United Air Lines Inc.
307421,2013,8,29,1935.0,1940,-5.0,2145.0,2125,20.0,MQ,3374,N856MQ,JFK,RDU,68.0,427,19,40,2013-08-29 19:00:00,Envoy Air
247920,2013,6,28,820.0,805,15.0,1056.0,1055,1.0,DL,1109,N330NW,LGA,TPA,134.0,1010,8,5,2013-06-28 08:00:00,Delta Air Lines Inc.
120818,2013,2,12,650.0,700,-10.0,745.0,807,-22.0,US,2116,N956UW,LGA,BOS,34.0,184,7,0,2013-02-12 07:00:00,US Airways Inc.
143630,2013,3,8,,1329,,,1526,,EV,4100,N21130,EWR,MEM,,946,13,29,2013-03-08 13:00:00,ExpressJet Airlines Inc.
322489,2013,9,15,1714.0,1700,14.0,1900.0,1855,5.0,AA,199,N3HMAA,JFK,ORD,122.0,740,17,0,2013-09-15 17:00:00,American Airlines Inc.
192764,2013,4,30,1025.0,1029,-4.0,1221.0,1248,-27.0,EV,5164,N744EV,LGA,MEM,131.0,963,10,29,2013-04-30 10:00:00,ExpressJet Airlines Inc.
135094,2013,2,27,1937.0,1900,37.0,2058.0,2012,46.0,US,2140,N945UW,LGA,BOS,38.0,184,19,0,2013-02-27 19:00:00,US Airways Inc.
250786,2013,7,1,1140.0,1025,75.0,1333.0,1225,68.0,MQ,3689,N9EAMQ,LGA,DTW,80.0,502,10,25,2013-07-01 10:00:00,Envoy Air
316922,2013,9,9,1555.0,1559,-4.0,1823.0,1853,-30.0,UA,1593,N17244,EWR,MCO,123.0,937,15,59,2013-09-09 15:00:00,United Air Lines Inc.
214757,2013,5,23,,1521,,,1705,,EV,4596,N15572,EWR,STL,,872,15,21,2013-05-23 15:00:00,ExpressJet Airlines Inc.
221799,2013,5,31,1539.0,1440,59.0,1719.0,1630,49.0,MQ,4429,N725MQ,LGA,CMH,71.0,479,14,40,2013-05-31 14:00:00,Envoy Air
47406,2013,10,22,1954.0,1930,24.0,2107.0,2056,11.0,EV,4224,N15572,EWR,MKE,114.0,725,19,30,2013-10-22 19:00:00,ExpressJet Airlines Inc.
120914,2013,2,12,822.0,819,3.0,1251.0,1306,-15.0,B6,717,N635JB,JFK,SJU,180.0,1598,8,19,2013-02-12 08:00:00,JetBlue Airways
177143,2013,4,13,1649.0,1700,-11.0,1752.0,1814,-22.0,B6,1176,N178JB,EWR,BOS,36.0,200,17,0,2013-04-13 17:00:00,JetBlue Airways
196004,2013,5,3,1651.0,1530,81.0,1845.0,1804,41.0,9E,4203,N8659B,JFK,IND,94.0,665,15,30,2013-05-03 15:00:00,Endeavor Air Inc.
183339,2013,4,20,804.0,805,-1.0,928.0,931,-3.0,EV,3816,N15973,EWR,PIT,60.0,319,8,5,2013-04-20 08:00:00,ExpressJet Airlines Inc.
319754,2013,9,12,1557.0,1520,37.0,,1740,,MQ,3532,N806MQ,LGA,XNA,,1147,15,20,2013-09-12 15:00:00,Envoy Air
240233,2013,6,20,830.0,830,0.0,946.0,1010,-24.0,9E,3521,N920XJ,JFK,ORD,118.0,740,8,30,2013-06-20 08:00:00,Endeavor Air Inc.
213148,2013,5,22,823.0,825,-2.0,1015.0,1023,-8.0,B6,219,N324JB,JFK,CLT,74.0,541,8,25,2013-05-22 08:00:00,JetBlue Airways
276547,2013,7,28,1648.0,1615,33.0,1946.0,1831,75.0,DL,1619,N930DL,LGA,MSP,129.0,1020,16,15,2013-07-28 16:00:00,Delta Air Lines Inc.
274096,2013,7,25,2305.0,1940,205.0,51.0,2142,189.0,EV,4361,N16571,EWR,TYS,88.0,631,19,40,2013-07-25 19:00:00,ExpressJet Airlines Inc.
274328,2013,7,26,823.0,829,-6.0,1018.0,1028,-10.0,DL,1157,N342NB,EWR,MSP,150.0,1008,8,29,2013-07-26 08:00:00,Delta Air Lines Inc.
93361,2013,12,11,2030.0,2030,0.0,2335.0,2338,-3.0,UA,340,N440UA,EWR,MIA,154.0,1085,20,30,2013-12-11 20:00:00,United Air Lines Inc.
69198,2013,11,15,1012.0,840,92.0,1152.0,1020,92.0,MQ,3531,N853MQ,LGA,RDU,68.0,431,8,40,2013-11-15 08:00:00,Envoy Air
164583,2013,3,31,1355.0,1400,-5.0,1506.0,1535,-29.0,UA,1646,N14230,EWR,ORD,116.0,719,14,0,2013-03-31 14:00:00,United Air Lines Inc.
206369,2013,5,14,2054.0,1908,106.0,2224.0,2053,91.0,UA,1262,N14242,EWR,ORD,120.0,719,19,8,2013-05-14 19:00:00,United Air Lines Inc.
146889,2013,3,12,1424.0,1355,29.0,1533.0,1520,13.0,WN,2444,N7739A,LGA,MDW,110.0,725,13,55,2013-03-12 13:00:00,Southwest Airlines Co.
60800,2013,11,6,1154.0,1159,-5.0,1449.0,1514,-25.0,AA,1256,N3HCAA,LGA,MIA,148.0,1096,11,59,2013-11-06 11:00:00,American Airlines Inc.
115709,2013,2,6,818.0,759,19.0,1037.0,1010,27.0,EV,4498,N25134,EWR,MSP,175.0,1008,7,59,2013-02-06 07:00:00,ExpressJet Airlines Inc.
257021,2013,7,8,1202.0,1200,2.0,1406.0,1351,15.0,US,931,N119US,JFK,CLT,87.0,541,12,0,2013-07-08 12:00:00,US Airways Inc.
198679,2013,5,6,1710.0,1706,4.0,1847.0,1907,-20.0,EV,4517,N11191,EWR,MSP,131.0,1008,17,6,2013-05-06 17:00:00,ExpressJet Airlines Inc.
314578,2013,9,6,1933.0,1930,3.0,2045.0,2050,-5.0,EV,5714,N828AS,JFK,IAD,45.0,228,19,30,2013-09-06 19:00:00,ExpressJet Airlines Inc.
320801,2013,9,13,1613.0,1528,45.0,1816.0,1737,39.0,EV,4181,N11539,EWR,MCI,159.0,1092,15,28,2013-09-13 15:00:00,ExpressJet Airlines Inc.
108630,2013,12,28,2135.0,2145,-10.0,12.0,19,-7.0,B6,2227,N337JB,EWR,MCO,138.0,937,21,45,2013-12-28 21:00:00,JetBlue Airways
133483,2013,2,26,651.0,700,-9.0,1025.0,1015,10.0,AA,2279,N3CYAA,LGA,MIA,166.0,1096,7,0,2013-02-26 07:00:00,American Airlines Inc.
221624,2013,5,31,1229.0,1159,30.0,1439.0,1427,12.0,EV,4666,N13956,EWR,JAX,111.0,820,11,59,2013-05-31 11:00:00,ExpressJet Airlines Inc.
15914,2013,1,19,653.0,655,-2.0,906.0,927,-21.0,B6,117,N633JB,JFK,MSY,172.0,1182,6,55,2013-01-19 06:00:00,JetBlue Airways
204444,2013,5,12,2123.0,2040,43.0,2251.0,2200,51.0,MQ,4449,N804MQ,JFK,DCA,52.0,213,20,40,2013-05-12 20:00:00,Envoy Air
208034,2013,5,16,1638.0,1640,-2.0,1903.0,1845,18.0,MQ,4540,N711MQ,LGA,DTW,94.0,502,16,40,2013-05-16 16:00:00,Envoy Air
195983,2013,5,3,1632.0,1635,-3.0,1935.0,1954,-19.0,B6,15,N618JB,JFK,FLL,153.0,1069,16,35,2013-05-03 16:00:00,JetBlue Airways
80505,2013,11,27,1445.0,1450,-5.0,1601.0,1616,-15.0,9E,2940,N8914A,JFK,BWI,48.0,184,14,50,2013-11-27 14:00:00,Endeavor Air Inc.
323626,2013,9,16,1929.0,1930,-1.0,2232.0,2231,1.0,DL,1435,N323NB,LGA,TPA,138.0,1010,19,30,2013-09-16 19:00:00,Delta Air Lines Inc.
5799,2013,1,7,1640.0,1630,10.0,1952.0,2020,-28.0,VX,27,N836VA,JFK,SFO,353.0,2586,16,30,2013-01-07 16:00:00,Virgin America
118373,2013,2,9,1512.0,1500,12.0,1628.0,1630,-2.0,WN,577,N905WN,LGA,MKE,117.0,738,15,0,2013-02-09 15:00:00,Southwest Airlines Co.
187724,2013,4,24,2112.0,2055,17.0,2225.0,2215,10.0,MQ,3744,N506MQ,EWR,ORD,110.0,719,20,55,2013-04-24 20:00:00,Envoy Air
5960,2013,1,7,1908.0,1910,-2.0,2209.0,2215,-6.0,AA,2075,N4WAAA,EWR,DFW,198.0,1372,19,10,2013-01-07 19:00:00,American Airlines Inc.
276455,2013,7,28,1457.0,1440,17.0,1735.0,1647,48.0,B6,575,N323JB,JFK,MSY,176.0,1182,14,40,2013-07-28 14:00:00,JetBlue Airways
242860,2013,6,23,622.0,611,11.0,1111.0,954,77.0,B6,1403,N506JB,JFK,SJU,199.0,1598,6,11,2013-06-23 06:00:00,JetBlue Airways
207023,2013,5,15,1600.0,1600,0.0,1829.0,1837,-8.0,DL,847,N655DL,LGA,ATL,113.0,762,16,0,2013-05-15 16:00:00,Delta Air Lines Inc.
89695,2013,12,7,,1815,,,2126,,9E,2915,,JFK,DFW,,1391,18,15,2013-12-07 18:00:00,Endeavor Air Inc.
230110,2013,6,9,1655.0,1700,-5.0,1756.0,1823,-27.0,US,2183,N954UW,LGA,DCA,43.0,214,17,0,2013-06-09 17:00:00,US Airways Inc.
88649,2013,12,6,1634.0,1604,30.0,1842.0,1828,14.0,9E,2917,N601LR,JFK,DTW,95.0,509,16,4,2013-12-06 16:00:00,Endeavor Air Inc.
102258,2013,12,21,1527.0,1459,28.0,1643.0,1639,4.0,9E,2913,N919XJ,JFK,DCA,57.0,213,14,59,2013-12-21 14:00:00,Endeavor Air Inc.
31249,2013,10,5,1214.0,1215,-1.0,1504.0,1510,-6.0,AA,1143,N3GKAA,LGA,DFW,191.0,1389,12,15,2013-10-05 12:00:00,American Airlines Inc.
66051,2013,11,12,657.0,700,-3.0,942.0,1023,-41.0,DL,472,N190DN,JFK,LAX,316.0,2475,7,0,2013-11-12 07:00:00,Delta Air Lines Inc.
78366,2013,11,25,1027.0,1030,-3.0,1319.0,1324,-5.0,B6,925,N509JB,JFK,TPA,150.0,1005,10,30,2013-11-25 10:00:00,JetBlue Airways
78622,2013,11,25,1526.0,1530,-4.0,1850.0,1901,-11.0,DL,417,N191DN,JFK,LAX,343.0,2475,15,30,2013-11-25 15:00:00,Delta Air Lines Inc.
7865,2013,1,9,2100.0,2005,55.0,2254.0,2204,50.0,EV,4133,N14916,EWR,GSP,98.0,594,20,5,2013-01-09 20:00:00,ExpressJet Airlines Inc.
